z1,z2
1.110427379608154297e+00,-3.724461197853088379e-01
7.476065158843994141e-01,-1.957251876592636108e-02
2.101373910903930664e+00,1.950151920318603516e-01
1.035498976707458496e+00,-1.419782340526580811e-01
1.600335836410522461e-01,4.593183994293212891e-01
-1.163947582244873047e+00,1.410494089126586914e+00
1.823837161064147949e-01,-5.129915475845336914e-01
-1.214932203292846680e-01,-2.631391525268554688e+00
-1.266338348388671875e+00,5.395056009292602539e-01
7.822775840759277344e-01,6.804814934730529785e-02
8.682904243469238281e-01,-4.409231841564178467e-01
-3.856768012046813965e-01,-4.765230715274810791e-01
-2.278216928243637085e-01,-2.501322329044342041e-02
2.977160930633544922e+00,-7.007564306259155273e-01
-2.076762020587921143e-01,-4.402042925357818604e-02
8.089880347251892090e-01,5.765944719314575195e-03
-7.366999387741088867e-01,2.290126681327819824e-01
1.077145695686340332e+00,1.574161350727081299e-01
-9.975680112838745117e-01,1.554760575294494629e+00
-1.330595612525939941e-01,1.950082778930664062e-01
-9.744744002819061279e-02,4.790328443050384521e-03
2.472188174724578857e-01,9.005426764488220215e-01
1.709941506385803223e+00,5.891727805137634277e-01
2.623510956764221191e-01,-7.755760848522186279e-02
9.594556093215942383e-01,-5.687105655670166016e-01
6.910762786865234375e-01,3.302326798439025879e-01
2.793757915496826172e-01,-1.041100025177001953e+00
-6.925398111343383789e-01,4.547114372253417969e-01
2.061327457427978516e+00,1.428376585245132446e-01
-5.865854620933532715e-01,5.107267498970031738e-01
7.402896881103515625e-01,1.423576474189758301e-02
-5.145091414451599121e-01,1.379689574241638184e-02
-3.293775916099548340e-01,-4.228001534938812256e-01
1.570911109447479248e-01,-1.067281663417816162e-01
1.677451372146606445e+00,-5.438930392265319824e-01
-1.602779030799865723e+00,2.134015709161758423e-01
5.459460616111755371e-01,-1.502855122089385986e-01
-1.334726452827453613e+00,-5.041255354881286621e-01
1.217883586883544922e+00,-1.348173469305038452e-01
5.661425590515136719e-01,-5.509160757064819336e-01
-1.271381139755249023e+00,2.565305471420288086e+00
-5.696697235107421875e-01,-4.753728389739990234e+00
1.686040759086608887e+00,-2.900548279285430908e-01
-8.776419758796691895e-01,-3.980224132537841797e-01
-5.247092843055725098e-01,9.366485476493835449e-02
-1.897346615791320801e+00,1.785918623208999634e-01
-8.141099214553833008e-01,-7.185251712799072266e-01
-1.294588744640350342e-01,5.837303400039672852e-01
-6.998758912086486816e-01,3.163862526416778564e-01
7.775387763977050781e-01,7.039804458618164062e-01
-1.837058544158935547e+00,5.270411968231201172e-01
1.579919606447219849e-01,-7.629853487014770508e-02
1.385450482368469238e+00,-2.295879274606704712e-01
-4.453748166561126709e-01,-1.204836606979370117e+00
1.226932644844055176e+00,1.616708517074584961e+00
2.914531528949737549e-01,7.542490959167480469e-01
1.020304918289184570e+00,-4.451138079166412354e-01
-4.193181395530700684e-01,3.769701719284057617e-01
-7.987949252128601074e-02,-4.132516384124755859e-01
1.005033612251281738e+00,-3.370605409145355225e-01
4.899610877037048340e-01,4.183185100555419922e-01
7.553366422653198242e-01,2.837391138076782227e+00
-2.045040607452392578e+00,-1.251102089881896973e-01
-1.546589851379394531e+00,-1.524699479341506958e-01
1.232936859130859375e+00,-3.032836616039276123e-01
-1.456050127744674683e-01,-6.123784184455871582e-01
-8.454674482345581055e-01,2.568001449108123779e-01
-3.544603824615478516e+00,8.072402477264404297e-01
1.007640063762664795e-01,2.911234796047210693e-01
3.707581162452697754e-01,1.391556560993194580e-01
-1.085349321365356445e-01,7.593551278114318848e-01
6.778877973556518555e-01,-9.537482261657714844e-01
-1.193124577403068542e-01,6.591841578483581543e-01
3.860988140106201172e+00,3.193668365478515625e+00
-1.944584012031555176e+00,1.235509365797042847e-01
7.762687802314758301e-01,4.384760260581970215e-01
7.012540102005004883e-01,3.516645133495330811e-01
3.285835385322570801e-01,-6.625452637672424316e-01
-9.724778532981872559e-01,6.309235095977783203e-01
-2.336667537689208984e+00,-1.170933246612548828e-02
1.592492461204528809e-01,-1.530469655990600586e-01
1.835010766983032227e+00,-4.366596937179565430e-01
1.791131973266601562e+00,-5.903807282447814941e-01
1.303076744079589844e-01,4.906743764877319336e-01
-8.810368180274963379e-02,-8.901427984237670898e-01
9.659003615379333496e-01,-1.753942847251892090e+00
1.304363012313842773e-01,-7.116382122039794922e-01
-9.070047736167907715e-02,4.982767403125762939e-01
-1.652852416038513184e+00,-2.134554535150527954e-01
-1.869636535644531250e+00,3.077050447463989258e-01
-4.361135065555572510e-01,-2.342680215835571289e+00
-2.135950803756713867e+00,-7.890594005584716797e-02
-8.638280630111694336e-02,5.043675303459167480e-01
-4.536436796188354492e-01,3.415386974811553955e-01
-2.862617373466491699e-01,-8.043653964996337891e-01
1.616322278976440430e+00,4.418819844722747803e-01
6.628593206405639648e-01,7.940856814384460449e-01
-1.026821851730346680e+00,-3.711116790771484375e+00
-2.700623035430908203e+00,-1.112005114555358887e-01
1.842046976089477539e+00,-7.656142115592956543e-02
-7.619063854217529297e-01,-2.613634824752807617e+00
-9.145930409431457520e-02,-2.011944055557250977e+00
-2.513035833835601807e-01,2.654156446456909180e+00
-2.968176007270812988e-01,-4.876375198364257812e-03
-4.315245151519775391e-01,9.904590845108032227e-01
1.294577717781066895e+00,7.049318552017211914e-01
1.073205947875976562e+00,-4.581882655620574951e-01
9.160174131393432617e-01,7.524392008781433105e-01
-7.619351148605346680e-02,-5.660107731819152832e-02
-1.109209179878234863e+00,4.586827754974365234e-02
4.146209955215454102e-01,5.436636507511138916e-02
1.051192760467529297e+00,-1.709248781204223633e+00
-3.933387398719787598e-01,1.875594258308410645e-02
3.049848675727844238e-01,6.654645800590515137e-01
-1.421388983726501465e+00,-2.265900850296020508e+00
-1.525401115417480469e+00,-2.677314579486846924e-01
-3.299498856067657471e-01,-1.020823419094085693e-01
-4.040575325489044189e-01,-2.010257542133331299e-01
3.808013796806335449e-01,2.324751317501068115e-01
-8.163483142852783203e-01,-5.493560433387756348e-01
3.072324395179748535e-02,3.733085095882415771e-02
9.544937610626220703e-01,3.262074589729309082e-01
-5.605342984199523926e-01,-2.820185124874114990e-01
4.276573657989501953e-01,-5.615503787994384766e-01
1.016808390617370605e+00,-4.446589052677154541e-01
2.194841802120208740e-01,-1.193881034851074219e-03
-2.262986153364181519e-01,1.533535242080688477e+00
5.841608524322509766e+00,5.139558315277099609e+00
3.855517208576202393e-01,7.099382281303405762e-01
1.019214630126953125e+00,-5.878852307796478271e-02
-2.873829603195190430e-01,-1.877186447381973267e-02
8.507456779479980469e-01,-1.425150156021118164e+00
1.348212361335754395e-01,-3.346022963523864746e-01
2.506965398788452148e-02,7.839877009391784668e-01
1.261834621429443359e+00,1.299914598464965820e+00
1.438660621643066406e-01,-5.644247531890869141e-01
1.456782937049865723e+00,1.575884222984313965e-01
2.446712255477905273e-01,6.632660627365112305e-01
-3.502160310745239258e-02,6.825416684150695801e-01
7.483086585998535156e-01,5.081377029418945312e-01
1.116011261940002441e+00,-3.961187839508056641e+00
-8.957374095916748047e-01,1.230577081441879272e-01
-7.206851243972778320e-01,-2.800300121307373047e+00
1.562596321105957031e+00,-5.059612393379211426e-01
8.761103153228759766e-01,-3.341822028160095215e-01
-6.242980957031250000e-01,-5.800832509994506836e-01
-6.182817816734313965e-01,1.110291481018066406e-02
-9.384611845016479492e-01,-3.445472419261932373e-01
1.294352293014526367e+00,-4.666471183300018311e-01
4.335248768329620361e-01,1.849305182695388794e-01
1.915940403938293457e+00,4.243162274360656738e-02
-1.200458765029907227e+00,-2.193360090255737305e+00
6.499340534210205078e-01,4.897538721561431885e-01
-1.920011937618255615e-01,8.234128952026367188e-01
-7.130831480026245117e-01,5.906287431716918945e-01
-4.421417117118835449e-01,1.150356888771057129e+00
6.810426712036132812e-01,9.502814710140228271e-02
6.264400482177734375e-02,-2.790838241577148438e+00
-1.163323402404785156e+00,-2.208187729120254517e-01
5.295214653015136719e-01,3.028743505477905273e+00
1.314114779233932495e-01,-7.183679342269897461e-01
4.696902632713317871e-01,-1.056412309408187866e-01
1.028803110122680664e+00,-2.647629007697105408e-03
5.693251490592956543e-01,-6.147518754005432129e-03
7.935471534729003906e-01,-1.518873870372772217e-01
-1.106248974800109863e+00,-2.001611590385437012e-01
9.596771001815795898e-02,-1.061578989028930664e-01
-1.710607558488845825e-01,-3.780472576618194580e-01
4.907976090908050537e-01,1.955766558647155762e+00
3.759717345237731934e-01,-1.074315309524536133e-01
1.098891496658325195e+00,-4.026927649974822998e-01
-6.466739177703857422e-01,-2.824959158897399902e-01
-7.846395969390869141e-01,-7.170435786247253418e-02
8.078867197036743164e-01,-3.355780243873596191e-02
-1.520983695983886719e+00,-3.548941910266876221e-01
-7.168960571289062500e-02,2.952321290969848633e+00
-1.123600125312805176e+00,-1.037330925464630127e-02
-3.309473395347595215e-03,-2.348860651254653931e-01
-1.283204317092895508e+00,-2.118710279464721680e-01
1.722200870513916016e+00,3.778942823410034180e-01
-5.691537857055664062e-01,4.121516942977905273e-01
4.685374498367309570e-01,2.947280406951904297e-01
-1.692516326904296875e+00,1.076798439025878906e-01
1.646517872810363770e+00,-1.088450312614440918e+00
7.003866434097290039e-01,-1.134585589170455933e-01
2.126043140888214111e-01,-1.926937848329544067e-01
-1.640924811363220215e+00,-6.172803789377212524e-02
6.714776158332824707e-02,1.804714083671569824e+00
-1.787987947463989258e-01,-1.445490598678588867e+00
1.485069990158081055e+00,-4.472270309925079346e-01
-4.344388246536254883e-01,-3.298065364360809326e-01
-4.184907674789428711e-02,-3.641258716583251953e+00
1.631175875663757324e-01,1.564074456691741943e-01
3.812513947486877441e-01,-4.190620034933090210e-02
6.459357142448425293e-01,1.887180656194686890e-01
-6.367759108543395996e-01,5.674043297767639160e-01
7.567586898803710938e-01,7.393617033958435059e-01
4.735886156558990479e-01,-2.479487895965576172e+00
1.572271227836608887e+00,3.563934564590454102e-01
-3.328924179077148438e-01,-2.179445326328277588e-01
7.284107208251953125e-01,2.181349039077758789e+00
1.548404395580291748e-01,4.271366894245147705e-01
3.909410834312438965e-01,1.824521303176879883e+00
-1.589917063713073730e+00,-2.731758728623390198e-02
-2.026736736297607422e-03,3.675321340560913086e-01
-1.546756029129028320e+00,2.360125631093978882e-02
2.562514543533325195e-01,1.009683310985565186e-01
-9.821014106273651123e-02,-3.665864467620849609e-01
-6.313222050666809082e-01,-1.428993940353393555e-01
-7.900176048278808594e-01,1.675232648849487305e-01
-4.030287265777587891e-03,-1.612906336784362793e+00
1.246866345405578613e+00,3.219307661056518555e+00
2.684762716293334961e+00,2.356365323066711426e-02
7.769354581832885742e-01,-2.332083135843276978e-01
6.033415198326110840e-01,-1.655414700508117676e-02
2.019237995147705078e+00,5.411133915185928345e-02
-5.907047986984252930e-01,-2.923955321311950684e-01
3.782945275306701660e-01,-4.752010107040405273e-03
1.707100421190261841e-01,-3.216687440872192383e-01
1.575386762619018555e+00,2.732496261596679688e-01
-6.027603745460510254e-01,8.046584129333496094e-01
-3.194903135299682617e-01,-2.776888012886047363e-01
1.626915693283081055e+00,-3.455522954463958740e-01
4.944589138031005859e-01,2.208632975816726685e-01
-2.690097808837890625e+00,1.578577458858489990e-01
-1.360029458999633789e+00,-3.230762183666229248e-01
-4.352927207946777344e-02,2.190008163452148438e-01
-5.343084335327148438e-01,5.174049139022827148e-01
-6.995891332626342773e-01,1.083506271243095398e-02
7.272835969924926758e-01,-4.847483634948730469e-01
4.570106267929077148e-01,6.093547940254211426e-01
-1.037943840026855469e+00,-3.974559903144836426e-02
-3.578598201274871826e-01,-4.613532125949859619e-01
-1.732253789901733398e+00,2.780498862266540527e-01
-3.397387564182281494e-01,5.762236714363098145e-01
-1.603019237518310547e+00,-4.260582327842712402e-01
3.030569255352020264e-01,4.095013737678527832e-01
2.059096813201904297e+00,3.195328235626220703e+00
5.938855409622192383e-01,4.512119293212890625e-01
2.199989318847656250e+00,1.558458566665649414e+00
-6.281035542488098145e-01,-1.748043894767761230e-01
-4.720545709133148193e-01,-9.388856589794158936e-02
6.933414936065673828e-01,-2.486559450626373291e-01
-1.377998352050781250e+00,-2.688001394271850586e-01
-7.584040164947509766e-01,2.546174526214599609e-01
5.087746977806091309e-01,-4.084664583206176758e-01
1.500087499618530273e+00,-1.174891471862792969e+00
8.846137523651123047e-01,7.117700576782226562e-01
-1.152652502059936523e+00,-2.500948607921600342e-01
-6.123371720314025879e-01,1.824980139732360840e+00
1.063619136810302734e+00,2.736581265926361084e-01
4.122751653194427490e-01,-7.188659906387329102e-02
-6.076205968856811523e-01,-6.793044805526733398e-01
-2.952555418014526367e-01,1.936739683151245117e-01
5.527143478393554688e-01,-8.767337799072265625e-01
2.757146358489990234e+00,-4.183508455753326416e-02
4.908300042152404785e-01,-8.289242982864379883e-01
-9.491907358169555664e-01,3.675543665885925293e-01
-6.239035725593566895e-02,-8.268675208091735840e-02
3.925361931324005127e-01,-6.443668603897094727e-01
-1.235114455223083496e+00,-3.455714583396911621e-01
-3.338676691055297852e-01,5.993708968162536621e-03
-2.317142486572265625e-02,-1.570786237716674805e+00
-4.669723808765411377e-01,5.613383650779724121e-01
9.968749880790710449e-01,-1.595691323280334473e+00
9.722405672073364258e-01,-1.635472178459167480e+00
3.126996517181396484e+00,2.103576183319091797e+00
-6.210909783840179443e-02,-1.742678135633468628e-02
6.728258728981018066e-01,4.718068987131118774e-02
2.024805545806884766e-01,5.228149294853210449e-01
1.000657528638839722e-01,6.663760542869567871e-02
8.081534504890441895e-01,5.520915985107421875e-01
-3.189122080802917480e-01,1.305522471666336060e-01
-1.335062026977539062e+00,5.253174901008605957e-01
-3.305868804454803467e-02,3.565225601196289062e-01
7.457193732261657715e-02,-7.712889909744262695e-01
4.336752593517303467e-01,4.251172840595245361e-01
-5.689638853073120117e-02,-4.875614047050476074e-01
-4.743890166282653809e-01,-7.587825059890747070e-01
-2.257288992404937744e-02,3.948091864585876465e-01
9.750961065292358398e-01,-2.126837015151977539e+00
1.700109392404556274e-01,6.540306210517883301e-01
1.153111606836318970e-01,-7.993959188461303711e-01
1.016074061393737793e+00,-3.033353686332702637e-01
-9.893933534622192383e-01,-4.491631984710693359e-01
-2.009738922119140625e+00,-4.583864212036132812e-01
4.930526316165924072e-01,2.329831421375274658e-01
1.170500516891479492e+00,1.420541644096374512e+00
4.730705618858337402e-01,-4.618843197822570801e-01
-5.319703221321105957e-01,1.412083387374877930e+00
-9.319522380828857422e-01,3.914363384246826172e-01
-3.570720255374908447e-01,-1.643838137388229370e-01
2.053192138671875000e+00,-1.810771375894546509e-01
-1.942185908555984497e-01,1.664129942655563354e-01
1.878015518188476562e+00,-4.115511178970336914e-01
1.491072773933410645e+00,1.994881927967071533e-01
5.043072700500488281e-01,-2.833232879638671875e-01
1.768857717514038086e+00,6.654088944196701050e-02
4.438057541847229004e-01,-8.967869281768798828e-01
1.001437187194824219e+00,-1.672026515007019043e+00
-5.254264175891876221e-02,-2.129654645919799805e+00
-7.501041889190673828e-02,-2.299604564905166626e-01
-9.024534225463867188e-01,8.358834683895111084e-02
-9.910737872123718262e-01,-3.372230231761932373e-01
1.122060418128967285e-01,3.867081105709075928e-01
-2.110593020915985107e-01,-6.419526338577270508e-01
-1.226191759109497070e+00,7.871483266353607178e-02
8.282434940338134766e-02,2.465998649597167969e+00
-3.836370110511779785e-01,-3.025653123855590820e+00
2.153701782226562500e+00,2.248293161392211914e-01
3.778106868267059326e-01,-6.474671363830566406e-01
1.034387230873107910e+00,4.434002637863159180e-01
2.330509275197982788e-01,-7.560760378837585449e-01
5.608487129211425781e-02,1.556661128997802734e-01
1.227629184722900391e+00,3.119583427906036377e-01
2.284330278635025024e-01,1.072864085435867310e-01
2.629477381706237793e-01,-5.498840808868408203e-01
9.634087681770324707e-01,-8.738937377929687500e-01
-1.776171207427978516e+00,1.219866037368774414e+00
-9.124294519424438477e-01,6.721479892730712891e-01
-2.077432721853256226e-01,5.781015753746032715e-01
1.854429095983505249e-01,6.936485171318054199e-01
-1.625458002090454102e+00,-4.357252120971679688e-01
2.731735706329345703e-01,-5.223034620285034180e-01
-3.514855206012725830e-01,-3.672313213348388672e+00
3.711645603179931641e-01,2.153540551662445068e-01
-1.230303287506103516e+00,2.588027715682983398e-01
-6.807334423065185547e-01,-4.914433360099792480e-01
2.864415049552917480e-01,-7.106069326400756836e-01
4.967324435710906982e-02,-3.355113863945007324e-01
-1.039331078529357910e+00,-7.124099135398864746e-01
3.558254837989807129e-01,2.015848398208618164e+00
-2.712134122848510742e-01,-6.008091568946838379e-01
-4.800954163074493408e-01,2.237447910010814667e-02
1.627941489219665527e+00,-1.344357252120971680e+00
-8.861172199249267578e-02,-7.134010791778564453e-01
-4.596391916275024414e-01,-2.206596434116363525e-01
6.997172236442565918e-01,-1.135253906250000000e+00
-9.650183320045471191e-01,3.322610855102539062e-01
1.248947232961654663e-01,-3.984850049018859863e-01
1.474127292633056641e+00,-1.205441355705261230e+00
-3.204375505447387695e-01,2.953367829322814941e-01
-1.113064527511596680e+00,1.935319155454635620e-01
-8.422151803970336914e-01,3.912446200847625732e-01
1.607326269149780273e-01,-5.512860417366027832e-01
-2.229751497507095337e-01,-3.024641871452331543e-01
1.974997401237487793e+00,2.012314796447753906e+00
-6.273691654205322266e-01,-3.294928967952728271e-01
7.764793932437896729e-02,8.826601505279541016e-02
2.292542934417724609e+00,-1.688158631324768066e+00
4.635667204856872559e-01,-2.196380853652954102e+00
6.001918911933898926e-01,1.764917075634002686e-01
-1.824061036109924316e+00,7.037492096424102783e-02
-9.435687065124511719e-01,1.687304854393005371e+00
-1.887006640434265137e+00,-4.862329363822937012e-01
1.287622570991516113e+00,4.281216263771057129e-01
-1.096059322357177734e+00,4.262033104896545410e-01
2.529301643371582031e-01,1.317704319953918457e+00
4.411379992961883545e-02,-2.225466489791870117e+00
-7.747167348861694336e-02,2.747698128223419189e-02
-5.664819478988647461e-01,1.706481128931045532e-01
-5.039461851119995117e-01,1.314268410205841064e-01
-7.545322775840759277e-01,-1.491585671901702881e-01
-3.162973523139953613e-01,2.525249719619750977e-01
-1.394919157028198242e+00,-4.493054747581481934e-01
-1.455849409103393555e-01,4.967712163925170898e-01
-1.668015718460083008e+00,-5.895332992076873779e-02
-2.397264242172241211e+00,-2.813678979873657227e-01
-2.879680991172790527e-01,1.848124563694000244e-01
8.944538831710815430e-01,-4.024872303009033203e+00
1.772302150726318359e+00,-3.738378763198852539e+00
1.652682781219482422e+00,-1.661240756511688232e-01
4.670341908931732178e-01,-1.658711433410644531e-01
-1.664140582084655762e+00,8.299371600151062012e-02
2.021089076995849609e+00,-9.985473155975341797e-01
4.506581425666809082e-01,2.206175625324249268e-01
-1.219042658805847168e+00,-6.180750727653503418e-01
9.938567876815795898e-01,1.215827703475952148e+00
4.212856292724609375e-01,4.114993512630462646e-01
7.526559233665466309e-01,2.463008463382720947e-01
-1.693100214004516602e+00,7.074010372161865234e-02
1.004893898963928223e+00,-1.775275826454162598e+00
2.226257696747779846e-02,1.656365096569061279e-01
-3.108491897583007812e-01,-7.090135216712951660e-01
3.599992394447326660e-01,9.751259088516235352e-01
7.621092796325683594e-01,2.003837525844573975e-01
-1.078570604324340820e+00,-6.570178270339965820e-02
1.358996629714965820e+00,-5.233300849795341492e-02
9.809879660606384277e-01,-8.687882125377655029e-02
9.996902942657470703e-02,7.146645784378051758e-01
1.131283521652221680e+00,2.895362079143524170e-01
3.885797262191772461e-01,-2.830858826637268066e-01
2.332274615764617920e-01,-4.805578887462615967e-01
-1.787191927433013916e-01,-2.672376632690429688e-01
4.597257375717163086e-01,1.123090758919715881e-01
1.147120356559753418e+00,-7.828943431377410889e-02
-1.793943345546722412e-01,-1.359283924102783203e-01
5.596893429756164551e-01,-6.171823740005493164e-01
-9.031292200088500977e-01,-3.923348784446716309e-01
3.223258256912231445e-02,-3.192414760589599609e+00
-9.108806252479553223e-01,7.044140696525573730e-01
-2.251743316650390625e+00,-1.833737254142761230e+00
-1.048559427261352539e+00,1.450881212949752808e-01
5.979813337326049805e-01,-1.425022780895233154e-01
-3.669416010379791260e-01,1.085787892341613770e+00
-5.441294312477111816e-01,1.315194666385650635e-01
5.369998216629028320e-01,-1.002091169357299805e-01
7.888674736022949219e-04,-4.596279561519622803e-01
2.049245834350585938e+00,1.452541828155517578e+00
3.952562808990478516e-02,-2.753860652446746826e-01
4.585273265838623047e-01,5.311441421508789062e-01
-8.007367849349975586e-01,-1.687170267105102539e+00
1.471756398677825928e-01,8.569915294647216797e-01
8.588251471519470215e-02,-5.918714404106140137e-02
-3.559356331825256348e-01,1.960228681564331055e+00
5.018103122711181641e-01,1.566591560840606689e-01
1.598182916641235352e-01,1.956097632646560669e-01
-8.299161195755004883e-01,-6.431635618209838867e-01
-5.420721769332885742e-01,3.812976181507110596e-01
-2.229231595993041992e-02,4.372911453247070312e+00
-1.007453203201293945e+00,4.964792728424072266e-02
-1.458712100982666016e+00,-4.510957241058349609e+00
1.978469133377075195e+00,2.306160032749176025e-01
-1.606659293174743652e+00,2.047715783119201660e-01
-2.588315963745117188e+00,-1.867974042892456055e+00
-5.819991827011108398e-01,-6.590148806571960449e-02
9.067967534065246582e-01,-7.649403810501098633e-02
-1.291688978672027588e-01,-1.884900927543640137e-01
-1.237362504005432129e+00,-4.610995054244995117e-01
9.655309915542602539e-01,-2.607078105211257935e-02
-1.230884432792663574e+00,1.621147096157073975e-01
6.212899684906005859e-01,-2.871928215026855469e+00
3.222196102142333984e-01,-5.200459361076354980e-01
-7.497115135192871094e-01,1.340774893760681152e-01
1.042045950889587402e+00,-3.495014309883117676e-01
-6.187000274658203125e-01,-3.342560529708862305e-01
-1.342392921447753906e+00,-2.851291894912719727e-01
9.622675180435180664e-01,-1.548151671886444092e-02
-7.793572545051574707e-01,-7.730543613433837891e-01
-9.350441098213195801e-01,3.815766572952270508e+00
1.155829906463623047e+00,1.320555210113525391e-01
7.699776291847229004e-01,8.586931824684143066e-01
-1.810825169086456299e-01,-4.125561118125915527e-01
6.279754042625427246e-01,-7.291787862777709961e-02
-2.240334510803222656e+00,1.018682122230529785e-02
8.398773521184921265e-02,6.658341884613037109e-01
-2.007662057876586914e-01,-2.819368839263916016e+00
-7.760580629110336304e-02,1.503411889076232910e+00
1.004149556159973145e+00,6.048145890235900879e-01
-1.332899808883666992e+00,3.963992893695831299e-01
-9.964663982391357422e-01,4.111284017562866211e-01
1.420212388038635254e+00,1.880133271217346191e+00
-3.898146748542785645e-01,-6.108795404434204102e-01
-2.235421985387802124e-01,-5.847805738449096680e-01
-5.577766895294189453e-01,4.642848670482635498e-01
8.952984213829040527e-01,-1.311254262924194336e+00
1.393024206161499023e+00,-6.027747690677642822e-02
-6.672299504280090332e-01,-4.164741635322570801e-01
-1.007838487625122070e+00,-4.244370460510253906e-01
-1.104929089546203613e+00,1.393872499465942383e-01
-4.238228201866149902e-01,2.876973450183868408e-01
4.889506399631500244e-01,-1.239017248153686523e-01
2.332132160663604736e-01,6.803491115570068359e-01
-1.043540239334106445e-02,-1.942193508148193359e-01
-1.587282419204711914e+00,6.208755970001220703e-01
3.233824670314788818e-02,-9.695783257484436035e-02
-5.248422622680664062e-01,1.497202068567276001e-01
-4.984998106956481934e-01,2.050431728363037109e+00
-1.498050689697265625e-01,-3.153308629989624023e-01
5.934970378875732422e-01,-5.331122875213623047e-02
-2.841591238975524902e-01,3.906342685222625732e-01
2.266735076904296875e+00,2.037331819534301758e+00
-1.307821989059448242e+00,6.520864367485046387e-01
-1.110603332519531250e+00,4.695232808589935303e-01
4.613565802574157715e-01,3.991169631481170654e-01
-2.126326322555541992e+00,4.308279454708099365e-01
7.468756437301635742e-01,3.936619758605957031e+00
-8.056787252426147461e-01,-8.916142582893371582e-01
6.989193707704544067e-02,4.414437413215637207e-01
2.540264129638671875e+00,4.995663762092590332e-01
2.069745063781738281e+00,-7.092673778533935547e-01
8.366914391517639160e-01,4.709633290767669678e-01
-2.876329421997070312e-02,4.581736028194427490e-02
8.245691657066345215e-01,4.399418532848358154e-01
5.843178033828735352e-01,-2.413004875183105469e+00
-2.397505521774291992e+00,1.648786664009094238e-02
-5.503211021423339844e-01,-2.758767306804656982e-01
1.027108430862426758e+00,-2.350723184645175934e-02
-7.770785689353942871e-01,-2.287989258766174316e-01
-1.033733844757080078e+00,3.505724072456359863e-01
1.564898252487182617e+00,2.539091110229492188e-01
7.158809900283813477e-01,4.719457030296325684e-01
5.363768339157104492e-01,-1.885407790541648865e-02
-7.325462698936462402e-01,-4.616605043411254883e-01
-5.864445567131042480e-01,-2.423954755067825317e-01
-4.634602069854736328e-01,-2.057108134031295776e-01
1.976406574249267578e-02,8.428441286087036133e-01
6.225830316543579102e-01,1.852058470249176025e-01
1.177299022674560547e+00,-3.830149769783020020e-01
-1.379551649093627930e+00,-2.243962138891220093e-02
-5.813812017440795898e-01,-2.396139055490493774e-01
-1.582227706909179688e+00,-1.472800821065902710e-01
-3.219280838966369629e-01,-9.926271438598632812e-01
3.043321967124938965e-01,-3.894428014755249023e-01
6.050091981887817383e-02,6.650963425636291504e-01
6.069494038820266724e-02,1.450328528881072998e-01
-3.809963762760162354e-01,-2.343188762664794922e+00
9.816002845764160156e-01,-5.417527556419372559e-01
9.865765571594238281e-01,5.818988084793090820e-01
7.499190568923950195e-01,1.436332166194915771e-01
-6.190164685249328613e-01,2.588881552219390869e-02
-5.463674664497375488e-02,-5.939092040061950684e-01
-1.217740476131439209e-01,2.073066473007202148e+00
1.068728923797607422e+00,-1.392225623130798340e+00
-9.365280270576477051e-01,-7.585731148719787598e-02
-6.359217166900634766e-01,1.928744792938232422e+00
2.844105660915374756e-02,5.382325649261474609e-01
5.298210382461547852e-01,1.483401656150817871e-01
1.115788459777832031e+00,2.998381555080413818e-01
-3.427988886833190918e-01,7.690721005201339722e-02
-3.500033020973205566e-01,3.756119012832641602e-01
1.820788383483886719e+00,1.295869708061218262e+00
-1.030152201652526855e+00,-6.378121972084045410e-01
-3.140710592269897461e-01,-1.721462726593017578e+00
-1.004709720611572266e+00,4.833443760871887207e-01
1.450106501579284668e+00,1.966921389102935791e-01
1.441161513328552246e+00,1.088187471032142639e-02
1.872793078422546387e+00,-2.389578670263290405e-01
-8.570165634155273438e-01,4.344168901443481445e-01
4.842250347137451172e-01,4.516296982765197754e-01
8.722303509712219238e-01,3.689610958099365234e-02
-7.196724414825439453e-03,3.003777265548706055e-01
5.681329369544982910e-01,-2.872755527496337891e-01
-7.220947742462158203e-01,-8.245117962360382080e-03
7.523213624954223633e-01,-1.623836874961853027e+00
9.245907068252563477e-01,9.318624436855316162e-02
1.823107361793518066e+00,-1.114715218544006348e+00
-1.602547168731689453e+00,-2.481088191270828247e-01
1.795648336410522461e+00,-1.966974139213562012e-01
-9.374418258666992188e-01,1.549829959869384766e+00
-9.383377432823181152e-01,4.129427373409271240e-01
2.201246976852416992e+00,-1.549510806798934937e-01
-1.109179258346557617e+00,3.537063121795654297e+00
-6.205219030380249023e-01,3.487491011619567871e-01
-8.033728599548339844e-02,9.664171934127807617e-02
-2.046401023864746094e+00,-2.282304763793945312e+00
4.004650563001632690e-02,-7.221625447273254395e-01
-5.681911706924438477e-01,4.905804634094238281e+00
1.032615423202514648e+00,-5.360357165336608887e-01
1.971576511859893799e-01,-1.737484484910964966e-01
2.755380630493164062e+00,1.707816720008850098e-01
-1.193375587463378906e+00,-4.771393537521362305e-02
-5.742511153221130371e-01,3.126096129417419434e-01
4.592670500278472900e-01,-5.890852212905883789e-01
5.981736183166503906e-01,8.739192485809326172e-01
-2.819866538047790527e-01,-3.034915328025817871e-01
-8.146504163742065430e-01,5.481966733932495117e-01
7.641174197196960449e-01,-5.277222394943237305e-01
-1.851373672485351562e+00,1.034649491310119629e+00
